city,cloudiness,co,date,delay,event_code,event_desc,feels_like,gb-defra-index,hour,humidity,iconCategory,latitude,length,longitude,magnitudeOfDelay,minute,o3,pm10,pm2_5,pollution_level,pressure,so2,temperature,us-epa-index,uv,visibility,weather_desc,wind_deg,weather_main,wind_speed
da nang,87,878.2658059278268,2045-04-07,300,107,Road maintenance,295.7297192402527,5,23,68,2,16.746663807210677,150.58206177164544,107.99013758665991,3,24,126.5391692462794,86.01580377925195,138.6362872894975,High,1017.2289778715408,17.034559753041844,298.05173337677735,4,4,20000,rain,178,Thunderstorm,7.989455458247274
da nang,85,1393.633465547152,2045-04-08,178,103,Other,299.42581739071153,3,15,66,2,17.386701155351933,136.04293732450066,109.60365572797856,2,5,152.74376304022982,81.3591416368359,57.28520292803537,Moderate,1006.2419152361978,16.18879218101536,303.52724627855787,3,9,12256,thunderstorm,40,Clear,4.742149901881385
ho chi minh city,66,1295.6748745710927,2045-04-09,190,109,Heavy congestion,294.8070700383775,1,16,52,2,17.542466301499882,304.96091433738843,109.67024341719338,4,14,88.00621658845252,74.6258653418774,106.40235469785536,Low,1014.216566207116,21.14922830148597,304.32786340717615,2,3,20000,rain,85,Clouds,0.8247782492292345
ho chi minh city,94,1251.6467422845722,2045-04-10,110,104,Queuing traffic,297.23204693796725,10,9,20,5,17.29727076222585,71.6152894557104,107.37171908884788,3,56,45.76771134956845,42.8838318158224,72.65474450910638,Moderate,1015.1990860868245,27.206450304360605,294.6026020201276,3,8,20000,scattered clouds,307,Clear,1.53537114135144
da nang,28,1125.4086417299216,2045-04-11,300,103,Other,297.0172641924479,10,3,47,9,16.938971369623562,165.9533918905621,109.76129322059009,3,36,70.32536603021394,48.03520776213698,83.81855105698887,High,1023.137384506503,21.952777244040234,301.48770440584667,2,7,8891,scattered clouds,73,Rain,8.340869085502913
da nang,62,1453.09991255488,2045-04-12,6,109,Heavy congestion,295.5629670856061,5,16,54,6,17.16600516837728,177.98212493138266,107.2536518527726,2,26,62.49506924662747,64.02153991646796,81.1353268047491,Low,1010.4948333407391,12.649824306788735,294.07970783106913,3,2,10911,scattered clouds,111,Clear,3.067846647199756
da nang,56,1353.824946944363,2045-04-13,145,104,Other,299.48732245638274,9,5,79,3,18.036403462260395,71.95959543264702,108.94027906836764,2,18,146.26668017544537,117.43935669441606,106.10694484288328,High,1022.6091978215162,20.981332441405833,298.22499577290614,5,4,20000,scattered clouds,126,Rain,10.029669882923866
da nang,36,843.8087099286981,2045-04-14,176,105,Other,293.65334081565317,1,3,86,1,17.542827768113774,191.25970413865096,109.89555356949624,1,8,94.06477155838952,94.51144918070374,127.71083093125762,Moderate,1013.2362555878303,19.49639352722352,289.08816345681345,4,1,19541,scattered clouds,57,Thunderstorm,5.936778820394148
da nang,95,907.7937535608927,2045-04-15,228,108,Closed,302.2584248668258,1,9,25,1,16.846705475907473,291.1444422473705,109.5487125424681,2,32,109.08959948815357,79.66926578861232,93.18432706692661,Low,1016.0566090277935,20.41405678083446,302.48937185263986,4,3,20000,thunderstorm,306,Thunderstorm,6.400372444797059
ho chi minh city,14,1428.134623107202,2045-04-16,124,104,Other,294.6622091780098,7,3,53,6,16.99495843307126,164.2166824400571,108.3225740346224,2,23,41.62634961455774,113.52807498703505,115.85823124599301,Low,1016.1996795487668,21.844570345361365,307.1352211033075,2,6,12970,clear sky,200,Rain,7.377646104802313
da nang,91,1066.3366940666924,2045-04-17,250,101,Accident,311.2606913307884,4,12,59,6,15.940657496413092,170.53628011275612,109.02491347244082,1,15,90.12200763883743,47.87774894827984,107.14930226140173,Moderate,1004.2081611855288,19.95528490262801,301.62642717983533,2,4,20000,few clouds,346,Thunderstorm,6.538258400015532
ho chi minh city,21,1260.7046961689086,2045-04-18,164,100,Heavy congestion,293.85194688482045,10,0,22,6,15.519144216015926,213.49914143024247,107.85203569505865,4,54,127.91539227560673,115.04476018796775,95.46357403819394,High,1005.4014841503035,24.36648599241722,308.5762897351452,3,0,17770,thunderstorm,90,Clear,4.4267763907841235
ho chi minh city,85,1245.7317497458948,2045-04-19,187,108,Accident,309.47932188971726,3,7,59,4,15.614581698303608,90.81372660684009,109.1765287566175,2,19,126.94291397600577,120.24754474687096,127.69157220744066,High,1000.2865254483363,25.04556028128616,303.46433030539856,2,0,9554,rain,275,Rain,8.315160938161341
ha noi,71,888.4317467614121,2045-04-20,174,104,Heavy congestion,307.53753061513765,5,12,93,9,17.100650496622606,212.4808051990042,109.16491277905395,1,21,71.42428272200719,42.3178547105246,150.46842020938956,Low,1019.9451374071518,14.958594671503613,299.6423130922312,1,6,5000,scattered clouds,186,Rain,0.6312641039925276
ho chi minh city,49,1045.527802183594,2045-04-21,6,100,Other,300.1244776422399,5,6,42,4,16.934468950619703,232.55246548663698,107.1982839328257,4,17,101.26560127236517,143.49189433979723,52.791505713238564,High,1020.8556163356219,26.599352687104563,293.8098144404475,5,5,9611,thunderstorm,138,Rain,8.077870281990911
ho chi minh city,56,1340.7922674906388,2045-04-22,130,102,Road maintenance,292.00755755940855,4,9,73,2,17.972625837350297,239.09234925829077,107.58661501009422,1,44,55.71932088660288,69.34555609182236,133.6506445546334,Low,1005.1283679471967,23.40762916501499,293.4145540920272,1,0,14137,rain,171,Thunderstorm,0.2521005371161327
ho chi minh city,86,804.7232081563471,2045-04-23,51,109,Heavy congestion,309.44139953988054,1,20,48,4,16.35834838453047,101.50001669352073,106.9668052043927,4,14,124.94698709884356,78.06760190361666,152.15217306800258,Moderate,1015.5694453401331,19.603885898340664,307.72115381560866,5,6,15614,few clouds,48,Rain,8.41508776566758
ha noi,1,746.6971880194493,2045-04-24,176,104,Stationary traffic,290.4278909585055,4,15,78,3,16.78096460935527,79.11837958654417,108.75111410108505,4,32,111.6536978599949,56.446501177643675,53.21540588530051,Low,1014.3543073677066,15.198016521257152,309.55600818432606,4,6,17712,scattered clouds,177,Rain,11.302701573131822
ho chi minh city,24,1312.433898922812,2045-04-25,76,108,Road maintenance,306.8738549665029,3,2,54,6,15.643325085228867,102.66592766613921,108.44919226844608,4,30,66.32299286514483,73.20756504018482,131.69043596230105,Low,1017.6460166551312,16.564495072895323,294.10728527808874,1,6,5000,rain,180,Rain,3.5499997261671936
da nang,62,967.7406032505778,2045-04-26,164,105,Heavy congestion,301.4134631804936,1,22,34,7,15.779873037761904,210.3816757996668,108.8681393596649,2,2,79.24942943209014,83.87461080203846,100.48452339063962,Moderate,1017.7348229523595,26.777266625287957,294.64004682895023,2,10,5277,clear sky,25,Thunderstorm,6.3686068936503295
da nang,81,1573.08247148765,2045-04-27,89,100,Queuing traffic,300.85098017231377,4,9,47,6,16.81761901619562,52.87943718147983,108.313700745002,2,6,139.41515502401185,72.46260754606993,137.19103211130985,Low,1020.043400365077,26.083843648147596,297.55041845038085,3,0,14312,clear sky,243,Clouds,4.214330362025808
ho chi minh city,75,926.0741834030023,2045-04-28,116,104,Queuing traffic,294.7562877215754,10,7,56,7,16.1065755040844,163.22759193323438,107.907942155145,1,12,58.58553694577334,142.23429313410765,65.71830041421833,High,1015.9658050555004,15.045712212681956,302.0371139304088,3,0,13277,thunderstorm,200,Clouds,9.093014967986667
ha noi,98,955.4710112466255,2045-04-29,128,100,Other,302.24720809899696,5,18,54,2,17.587806409481505,72.448517091114,109.20316201132965,2,46,103.7514382676215,111.5696956604901,136.78433117589157,Moderate,1026.0826041537211,19.62858584332995,299.93415549933667,1,3,14692,rain,92,Thunderstorm,5.346071217078261
ho chi minh city,81,825.9273409902033,2045-04-30,240,107,Stationary traffic,302.27148446982596,8,18,43,3,16.280985161299466,230.8092167859682,109.61119419093012,3,37,90.57422579512445,55.205422599384406,142.91591807847414,High,1016.3195642186948,11.238830383561478,291.71440860305177,1,4,20000,scattered clouds,61,Clear,4.439831510996352
da nang,40,1146.6337687856826,2045-05-01,300,101,Queuing traffic,308.41533295351456,6,12,36,8,16.557671668216773,159.52379227400434,108.74226607274026,3,48,138.28927739904,88.95605296797312,86.29522001631797,Moderate,1019.2951979762319,13.943320131532346,289.96717580973865,4,4,15413,scattered clouds,190,Rain,4.094244765956431
ha noi,59,820.8588845226585,2045-05-02,0,106,Road maintenance,299.56966406965404,9,20,65,7,15.628736866770332,275.2894171302637,109.47994553717582,1,2,151.14327246726697,73.80516444687034,149.3489240683792,High,1019.1427008082841,16.277269935958188,296.19683361171377,4,1,18243,few clouds,116,Rain,7.46960232668813
ha noi,11,1341.388330987367,2045-05-03,62,106,Closed,302.47109501151544,6,17,47,5,17.628691114994037,161.89024686979403,107.682265528497,4,32,73.91764873277924,138.49414884637582,115.38270115953493,High,997.1387813977277,22.457242151660168,299.7846218927811,1,3,5000,rain,256,Thunderstorm,6.0333372549197914
da nang,51,1003.3671542253828,2045-05-04,207,107,Closed,298.56869493415786,3,5,33,6,15.88894954124876,138.15938740603676,108.25749708516635,1,18,48.65978551175241,112.51250825318526,131.38854674689924,Moderate,1015.269222095233,28.37223272232859,307.79460718934604,2,0,20000,clear sky,216,Clouds,5.778004362291584
da nang,75,1272.5098469714353,2045-05-05,251,109,Closed,306.146139235976,1,20,97,5,15.982714728093002,112.95708722578557,108.99935894440429,1,1,53.5744097826288,63.7122969285837,88.22275961583938,High,1021.1833388776979,21.18249660092556,303.6195608681082,2,9,10185,rain,19,Thunderstorm,4.915730179747129
da nang,11,870.5406086899635,2045-05-06,1,102,Accident,293.1525897006862,5,22,53,7,15.219084165279334,99.22732677564446,109.85953924968321,3,31,101.06106481277229,129.47793204575376,142.10990271226865,Low,1011.0693095505032,33.14155238534516,308.2589215552799,3,4,15657,few clouds,161,Clear,10.443345239100609
ha noi,94,928.1070007017433,2045-05-07,144,106,Heavy congestion,298.5573972216904,4,4,22,1,17.820792726887845,139.30321583041322,109.28418736074289,1,8,138.4331464889284,82.15499444741,116.5310615870389,Moderate,1013.9775984173189,23.855048876404084,300.0577760608206,1,4,5000,scattered clouds,107,Clouds,7.569748230095591
da nang,59,1305.1200139308737,2045-05-08,159,100,Road maintenance,310.08682966233135,3,1,51,9,17.593100627585642,285.9061533135796,107.2950931503107,2,18,102.83022172202132,65.63052308083807,151.0787079433115,Low,1027.4041705506042,29.73994151216192,302.65338021308645,3,2,15800,few clouds,255,Thunderstorm,2.2361630235218106
ho chi minh city,53,945.0458855025282,2045-05-09,43,100,Accident,305.8182461818196,1,14,69,4,17.869982880985273,73.02158738649834,109.7965995257378,2,53,119.39423206447223,67.6850817839781,79.69578079773378,High,1024.929338793171,9.673765013850643,309.3260237117111,4,4,14305,few clouds,302,Clouds,6.7882460836704865
ho chi minh city,83,1393.7965042235594,2045-05-10,121,103,Accident,297.70255617699615,1,9,63,3,16.302535315318245,280.81558198944015,107.2437122649768,4,11,143.59581636801917,113.93758302727105,151.34361493990832,Low,1016.96656453432,21.921496041640218,292.02747852552767,3,1,16668,scattered clouds,98,Clouds,0.37798621917322794
da nang,26,1054.0369667763655,2045-05-11,197,104,Queuing traffic,290.7356667674399,5,18,85,6,15.271982076165388,57.91336159180467,107.16233949411179,1,34,97.67715676999335,120.0438616031497,69.15200380767915,High,1012.4170750166493,23.940166427659417,307.674185388932,3,6,20000,scattered clouds,75,Clear,10.208669966479846
ho chi minh city,88,1090.4298413242989,2045-05-12,186,100,Accident,297.4976922203385,7,14,71,2,17.53737795535447,275.2698411083795,108.84177408878703,2,34,68.10791258292832,79.14928574462928,66.29289433801961,Low,1017.1035363775626,19.343208787772138,288.7570008937213,1,4,12518,few clouds,284,Clear,3.236283358616106
ha noi,56,1183.5590438366703,2045-05-13,189,107,Heavy congestion,288.76288330428923,4,14,69,3,17.81434289844483,227.10526128360175,107.85915760135441,1,39,129.264939071573,88.9406870132514,36.11189313677983,Low,1011.7858711238971,20.076145935732804,304.95017573276766,2,9,20000,clear sky,87,Rain,5.142376547870785
ha noi,22,1583.9042179292278,2045-05-14,267,108,Closed,297.13357925090463,4,11,99,6,15.530986537126354,172.1145099548864,108.85883533299929,1,6,114.7132220389144,114.0931512391591,100.03447504963869,Moderate,1020.7760304082126,21.395496392052102,304.3574738010617,5,7,12884,few clouds,252,Clouds,3.7305214350083427
ha noi,62,1036.1577142026395,2045-05-15,152,101,Queuing traffic,297.96715593633957,5,17,71,5,17.76241405290688,259.950531470672,109.23695095776621,2,59,52.83414321360286,108.07841994969598,82.40035996759494,High,1025.2722917734923,19.321897118565442,293.44792631033613,2,3,15618,rain,141,Rain,4.695358418325112
ho chi minh city,68,1525.6777593934596,2045-05-16,177,108,Other,307.39700732040603,10,0,52,4,16.73279031988531,251.75061223472028,107.97361607913483,4,14,108.93220897381386,64.81791234928707,112.30909897341128,Low,1016.6700128911858,15.057208750971773,299.1262355241089,4,9,15041,clear sky,26,Rain,7.725243641983593
da nang,17,1459.7491941040837,2045-05-17,47,102,Road maintenance,307.35484820830203,3,21,62,8,16.886855463207198,237.1282818828064,107.15803560096273,2,58,136.920740204005,91.59857470756977,59.26440665282412,High,1002.5362969295306,9.826595971264805,303.3913589839654,3,4,20000,rain,336,Thunderstorm,3.840410787154625
ho chi minh city,2,1211.0001232679326,2045-05-18,129,101,Road maintenance,295.9054801356423,4,11,79,8,17.91288736133201,249.43513420461107,107.49300161087426,4,15,63.630555130096184,105.9309854914199,142.3639865444818,High,1028.584997857936,32.63435015391372,301.9391231766467,3,5,13743,scattered clouds,85,Thunderstorm,7.03958832281413
ha noi,83,1400.407364372781,2045-05-19,76,100,Heavy congestion,308.2427547638342,1,4,53,6,15.614606496457949,213.35983520592825,107.5675049134891,4,27,83.25268740552555,68.40618102263295,73.09849200377712,Moderate,1007.7273957026671,13.766511074721137,309.8147496572033,3,4,20000,thunderstorm,83,Rain,7.449886896266084
ha noi,72,1203.8122093035377,2045-05-20,83,104,Other,304.1359235314038,2,16,83,1,15.313649083728036,205.7790589107363,107.02387679225536,4,56,132.6289258710833,84.95057793776849,84.05622443570142,Moderate,1020.2180922467661,24.035764496859862,299.42453959811,2,3,14605,rain,48,Thunderstorm,7.111177399561097
ha noi,72,1067.0115335547243,2045-05-21,193,109,Heavy congestion,304.0258052223483,10,8,66,6,16.182163112119262,116.84267876061836,107.80943691050105,4,59,81.59583844635851,102.24966037088748,110.12317659324684,Moderate,1006.7606385851577,21.01232364661725,287.4937258568075,1,8,5491,thunderstorm,301,Clear,2.774225459755283
ho chi minh city,7,1399.0494442806307,2045-05-22,189,107,Closed,306.46616800974175,7,17,72,7,15.964183024230364,143.2134693881162,109.22086808470893,1,28,72.32405272682023,116.06892204669269,118.92067341043591,Moderate,1028.5432753446132,31.49436846962562,298.55279292351474,4,3,17785,scattered clouds,199,Rain,0.08488878531826993
ho chi minh city,69,1438.583192095092,2045-05-23,101,103,Heavy congestion,304.8985892163173,1,21,75,4,16.827662089166576,149.2792136952902,107.9803371701336,1,18,148.438024031586,134.0026849033935,74.18957580234637,Moderate,1005.4333699152108,25.9170074723956,295.395113159596,5,2,20000,clear sky,53,Clouds,5.0437823657851535
ha noi,76,911.3609912256507,2045-05-24,67,106,Heavy congestion,296.7994064585716,6,0,44,1,15.442803707518781,54.42891360378371,109.14426402856111,4,27,67.73602118744942,141.12690483538387,90.22345190464186,High,1019.1655491102284,23.71060188788956,306.6255986993128,2,7,13524,rain,83,Clouds,7.69730384152337
ha noi,96,1330.674117939182,2045-05-25,85,108,Stationary traffic,292.498166381445,3,16,51,8,16.45603799649263,63.32338212500477,108.35462887857473,2,33,161.78285468863294,92.46585950999443,95.379428803802,Moderate,1019.9646602191548,14.77153370784026,307.6327352015053,2,4,20000,scattered clouds,282,Clouds,3.105496402636498
da nang,12,1063.1891707115246,2045-05-26,244,100,Other,310.62214548204327,5,3,44,5,17.896834159268124,79.26591229496233,109.915954108196,3,17,126.86415195432627,58.95371101192038,123.46604536097306,Low,1007.6408334777568,23.872056189604507,303.2871765344783,2,9,14432,few clouds,41,Thunderstorm,4.504681986653443
da nang,23,884.2182881764659,2045-05-27,212,107,Heavy congestion,292.516973430071,7,18,44,8,17.429281700380816,236.26172346793035,108.05736681813818,1,0,114.04792565215554,57.69602346321842,103.85231123520356,Moderate,1009.3448550627847,21.324238799676518,298.8834492700219,3,6,15382,clear sky,185,Thunderstorm,3.610506230712522
ho chi minh city,93,925.2801742449657,2045-05-28,162,100,Stationary traffic,290.9276435654496,9,14,49,7,17.761895622189858,109.47494066579954,109.34889288031806,4,0,121.54751616767113,90.1592290193539,88.21200974145532,High,1009.2963830078645,28.838112084058224,295.36267874672427,2,8,20000,rain,32,Clouds,5.183111284505233
ho chi minh city,95,1049.6316770022493,2045-05-29,111,100,Queuing traffic,294.82064159408515,8,23,42,3,17.32895740705073,83.12646774255036,108.74424266483211,3,43,129.17718615262746,111.01665276436599,104.00790508918286,Low,995.03808024877,17.555574973390506,308.53756632855806,5,0,20000,scattered clouds,249,Clouds,3.3556208279796977
ho chi minh city,39,1118.8433716881832,2045-05-30,60,106,Other,308.7689630835944,5,22,82,8,16.90654260637464,201.21819638753473,109.30598238640032,2,28,87.85079958705963,61.49270279001488,62.495145432501786,Moderate,1016.7611582271094,25.255537340453785,301.1297036750066,4,0,14130,few clouds,162,Clear,9.21997099690888
ho chi minh city,34,912.9897183897338,2045-05-31,55,109,Accident,289.52959150740986,5,7,100,3,16.80768464885993,168.27181663178334,109.23662417784269,4,14,119.35351758223999,94.53684282221921,48.72301734834378,Moderate,1020.5709170561271,8.188222492042675,300.74092026586095,1,8,20000,scattered clouds,150,Clouds,1.8751591931328035
da nang,69,1064.0726629555663,2045-06-01,172,107,Heavy congestion,300.75548615296196,4,21,65,2,16.801425547091906,267.3587559287189,109.46488371130481,2,30,134.39511992422234,108.38755649307778,87.66252363290717,Moderate,1027.2111649189249,20.080987763413848,304.54473881011813,2,3,11796,few clouds,61,Thunderstorm,7.447321320038175
ha noi,57,1453.0170701487516,2045-06-02,30,105,Accident,291.88887299327706,1,2,65,4,15.045298240445183,119.26841086815168,107.48224800576459,3,4,104.57452168291992,71.24008088479675,69.24765267165374,Moderate,1008.0760848504736,16.283781547021263,305.41237745153444,4,5,6116,scattered clouds,41,Clear,7.6384362488776265
ho chi minh city,35,1554.5452610678199,2045-06-03,183,109,Heavy congestion,293.58623363161365,2,0,63,7,16.716479987727734,248.71941163356894,107.35129245537891,3,55,106.66182397715463,135.11140467401773,88.59498764904286,Low,1010.1248040048986,22.43897673284387,296.4884254048466,2,8,16513,thunderstorm,186,Thunderstorm,9.431987695379725
ho chi minh city,72,1222.5828904643472,2045-06-04,173,105,Heavy congestion,297.5774366449427,7,21,46,1,16.702284031562353,164.4835243707229,109.76616670325565,1,45,142.62469830070225,66.99731191275194,74.63929614478927,Low,1030.1542016015073,18.059892646127818,308.052427690162,3,0,7954,scattered clouds,120,Clouds,6.752804778166097
ha noi,39,1402.4988980916894,2045-06-05,124,107,Closed,303.07664307056183,5,15,40,5,16.091824957473886,120.49615913842653,107.82614477597552,1,38,146.05341192422486,128.41990903507312,114.46678556649431,Low,1018.4238904437956,26.04382690820131,293.90251014667217,3,6,20000,few clouds,142,Clear,8.506857953113652
ho chi minh city,16,1083.7209918722272,2045-06-06,143,107,Closed,300.905260109072,1,12,75,8,16.220181372403335,71.71660630519725,108.60862521113908,1,38,88.09336744684053,142.3808698648943,128.21014996993986,Moderate,1014.7589364108467,15.858855479347298,302.17316185733296,2,10,20000,scattered clouds,270,Thunderstorm,3.8587228318345077
ha noi,41,1257.0920202717505,2045-06-07,151,107,Accident,301.8421140300861,3,6,89,6,16.89107092407782,102.80393001100938,107.15874000649822,4,13,63.97940581325537,116.87425883478318,143.02839258241306,Moderate,1019.8532745027525,13.987273515235392,291.2710323451303,4,5,5000,few clouds,347,Rain,1.054167560287204
da nang,26,1302.486753543713,2045-06-08,118,101,Heavy congestion,308.48613338179723,3,20,80,1,15.70723623571218,256.10296770215695,108.63754158246417,3,56,82.54457706286347,45.13325387057539,79.50886187791897,Moderate,991.0008741584846,16.563960029235233,309.4638213628468,1,2,19511,thunderstorm,260,Rain,6.03671929638542
da nang,45,1011.987765449591,2045-06-09,117,104,Accident,294.5634949401493,1,4,41,8,15.387532410813256,172.61150566095066,108.45124910741349,1,23,105.39666915358568,88.7087923619897,141.23157559094756,Moderate,999.9907420535492,15.858431435678064,293.66790448397165,3,5,9815,clear sky,334,Clear,1.5941646120051407
ha noi,89,1325.0834379533633,2045-06-10,268,100,Other,308.1559192570554,1,18,24,2,17.119107983372313,214.39689258005143,109.38802344464956,3,35,107.44957804260102,88.6197125101405,145.85771261292177,Low,1008.154251869509,30.105423948433568,301.0383450127935,4,10,6887,clear sky,34,Clouds,4.878543525756138
ha noi,73,1126.9746112373484,2045-06-11,136,100,Heavy congestion,303.9779872765391,1,8,66,7,16.830380747514113,127.29022733457775,109.81040192013273,2,30,72.2630192231575,73.98205777163092,104.79003828409715,Moderate,1013.9644775521622,22.39303335795872,303.4246984074744,1,3,18853,rain,286,Clear,5.414147811635734
ho chi minh city,98,746.029972676735,2045-06-12,36,109,Accident,304.96116306211906,7,5,92,5,17.689740105651204,131.3986946316731,109.7271968059017,3,19,35.104172450042654,70.95312546499797,46.1619041190978,Low,1006.0522060150408,19.829407809355867,306.8405222625302,3,0,9553,scattered clouds,286,Clouds,9.07062573608456
da nang,16,1369.8660092277116,2045-06-13,94,104,Other,296.2763437994693,1,1,71,8,16.68261238552524,127.86459404790243,107.70620929607189,3,32,136.30676885963575,143.11268045448674,88.73668673519647,Low,998.1419986230873,13.928338483176613,296.38677054476204,5,7,18708,thunderstorm,263,Rain,-0.704183139437824
ha noi,14,1053.029352765617,2045-06-14,216,101,Road maintenance,306.34706349337193,10,14,44,9,16.54648918526568,136.75790148934658,107.07901758823432,4,0,112.77430331909272,72.0044238207633,138.74048552960113,High,994.8123758403368,24.187621027232826,301.68928438471977,2,6,7221,thunderstorm,328,Thunderstorm,9.87642384259731
ha noi,8,1433.1656945166383,2045-06-15,24,109,Heavy congestion,307.60073974137214,10,4,22,4,14.88239767709195,65.67830499767958,108.26026816440732,3,54,54.42583563528114,142.3987846895187,141.15583529383957,Moderate,1022.3189792845503,30.790333083682263,299.2760517915025,1,2,13196,few clouds,338,Clear,1.5196177773595934
ha noi,2,1032.8259475590914,2045-06-16,158,103,Stationary traffic,305.15858245515983,3,1,69,1,15.710352837539938,219.9552964930096,107.98856103827059,3,52,108.74893693886324,75.076790838324,135.89405709391315,High,1020.5495115272439,12.648389672803551,298.6528158779817,1,4,13138,rain,248,Clear,6.037005377252734
da nang,65,1118.6341470047962,2045-06-17,130,108,Other,294.17815062477473,1,21,69,3,16.470241467770652,174.06803967710857,108.70542251621072,2,37,60.07528169339082,55.91101001131682,141.07468216939589,High,1011.7226311375205,14.288325530510498,307.2940299662913,1,4,17480,scattered clouds,280,Rain,4.2816228216602426
ho chi minh city,100,756.0055403566696,2045-06-18,10,100,Queuing traffic,293.9733138553511,4,15,66,3,15.433580616034584,55.156817167269274,107.19659433650256,4,44,115.77304086547741,118.35141877121171,62.552170125515325,Moderate,1018.6447908782355,27.13974554995498,305.20182190802853,2,0,13337,thunderstorm,97,Rain,5.857791280436336
da nang,79,1101.2568223263954,2045-06-19,298,106,Stationary traffic,308.8025946592263,10,17,39,3,16.851688571878302,218.97417486713,109.53594346211005,1,23,70.70430465390623,112.83232257062036,66.46414451130033,Moderate,1026.7730127664965,22.851829665850847,290.8061947929706,3,6,20000,few clouds,315,Clear,8.050972028254868
da nang,51,1497.8458432932223,2045-06-20,77,105,Accident,302.08915861663024,10,9,73,7,16.019153009949253,285.1686229538303,107.7558536752296,1,27,90.98460386906622,68.6332284263931,81.27325398047186,Low,1015.882804012229,16.23981888730636,293.2447106744898,5,1,20000,scattered clouds,238,Thunderstorm,3.1094192753702474
ha noi,2,1118.8268662709372,2045-06-21,29,102,Accident,305.4401434341379,3,4,69,6,16.15582173065405,232.61747033445934,108.21958524029658,2,13,84.18819970218111,126.36856000892266,78.99795045199986,Moderate,1008.4965229087238,31.681726069037413,296.15547416710547,2,9,20000,rain,324,Clear,5.624699636809407
da nang,93,1327.1315130632318,2045-06-22,0,100,Heavy congestion,298.7423832574377,1,1,24,1,16.181446020144413,219.9453241649611,109.59687315137339,1,44,101.85081747316318,88.06604834502554,81.2013972498522,Low,1014.0816902039916,16.06363844307258,302.1897087490567,1,4,10090,thunderstorm,54,Clouds,-0.0890654174777743
ha noi,60,1227.6984770609083,2045-06-23,262,101,Queuing traffic,297.3655263781193,5,8,43,1,15.184857328542023,215.17732484318424,109.77975381711471,3,7,75.6933254624161,122.68569705576485,131.05690648936866,Low,1027.2995598269601,18.589964317478557,295.03453211139737,1,6,7013,scattered clouds,243,Thunderstorm,0.4005086021917801
ho chi minh city,81,1006.8406048273046,2045-06-24,227,100,Queuing traffic,308.69541270279063,6,22,64,1,16.463331879836577,37.28516717348463,108.26054063510355,2,14,106.08947734431888,95.3858286016247,128.981711348563,High,1016.4480309686485,17.73125534918112,293.89567050336274,4,8,13590,thunderstorm,185,Clouds,4.652633068242331
ha noi,26,1165.5084298823024,2045-06-25,11,105,Road maintenance,308.3159172905457,10,12,62,5,17.847546483121626,199.6373998653513,107.39502813008698,3,28,148.97828028152247,109.09581148608615,97.54811684821999,Moderate,1010.699268513764,17.597354648525535,301.7851475987566,1,4,20000,thunderstorm,333,Rain,5.993143341349827
ha noi,63,1087.0540503157467,2045-06-26,74,109,Heavy congestion,288.34922091171023,10,10,33,5,17.998046171760635,98.36555056067701,109.62603141455317,2,19,108.69421836542566,136.69187338526288,129.0556806030067,Low,1023.8879015714547,36.475464698518266,302.9042121438117,4,7,20000,thunderstorm,243,Clear,4.521987581716171
ho chi minh city,44,1004.3476912958264,2045-06-27,232,104,Stationary traffic,298.49901269860953,8,22,67,8,14.998031885569027,138.9917831002026,109.42274084187672,4,54,128.71620833126036,41.245857826763164,53.09268523948571,Moderate,1006.6610458151541,17.274532851870283,308.32565192424266,1,8,7021,scattered clouds,166,Thunderstorm,2.757369732222289
ho chi minh city,96,1133.4440384990714,2045-06-28,146,108,Queuing traffic,291.3019076796524,2,10,27,3,17.98253307353094,223.3702242342492,108.110639295422,1,40,45.07328964392542,117.71302482684655,126.74437723743463,Low,1017.0040612513674,12.314440198142117,292.6501265287172,2,3,14035,scattered clouds,262,Rain,7.3577415456495965
da nang,34,1280.218638723327,2045-06-29,171,100,Accident,292.9434806592277,5,11,74,7,16.539303896518682,95.98002782368353,107.70638998971384,1,44,121.348079509951,76.77203964269808,93.22426752042432,High,1010.5461763212741,31.920136190174098,302.13717977594735,3,4,20000,few clouds,320,Clouds,4.463128607712847
da nang,48,1178.6730135164241,2045-06-30,139,109,Closed,303.2717257143975,6,15,52,7,18.003407260079054,145.12023230951823,107.94802668526808,1,11,83.92677921364061,121.29144346959352,100.30153843006161,High,1021.1017089394452,8.807289598854435,295.30549952981477,1,6,5000,rain,230,Thunderstorm,9.831295270347887
da nang,26,996.282814780676,2045-07-01,142,100,Road maintenance,297.8042937502172,3,17,100,6,17.10133505860457,71.5352723639783,108.83369889291971,2,30,73.17773418701992,92.63259276652607,149.75762225698423,High,1011.3783009156193,20.294113798822142,295.77027134131345,5,4,14424,rain,36,Clouds,5.265087707989047
ha noi,92,1276.8837460176628,2045-07-02,105,108,Accident,306.251540401473,4,22,66,7,15.056245352898033,281.9390285523226,109.2198574324696,1,21,69.57419893258432,92.71193268672549,47.3271866778086,High,1021.1389287359832,15.864918617646694,297.57303293980135,2,3,5000,rain,159,Clear,4.302779372371421
ha noi,30,1457.0214375558528,2045-07-03,159,103,Stationary traffic,302.11966205795216,6,16,75,9,15.144916875947848,249.41134789462936,109.57717250355061,3,32,92.32287206210196,106.09198909437237,86.23034056086283,Low,1006.1453549009406,25.425600431540907,295.23554154109627,3,7,20000,clear sky,242,Thunderstorm,6.824980172889513
